res_state,res_district,res_year,res_month,res_frl,liv_cap,rainfall,population,water demand (cubic meters),water demand (MCM)
Gujarat,Rajkot,2014,february,189.25,0.00589,0.1,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,march,189.25,0.00589,0.2,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,april,189.25,0.00589,1.0,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,may,189.25,0.00589,1.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,june,189.25,0.00589,11.6,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,july,189.25,0.00589,307.5,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,august,189.25,0.00589,138.6,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,september,189.25,0.00589,235.1,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,october,189.25,0.00589,3.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,november,189.25,0.00589,1.3,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2014,december,189.25,0.00589,0.0,1551000.0,32415.9,0.0324159
Gujarat,Rajkot,2015,january,189.25,0.00589,1.8,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,february,189.25,0.00589,0.0,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,march,189.25,0.00589,6.1,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,april,189.25,0.00589,5.5,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,may,189.25,0.00589,0.9,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,june,189.25,0.00589,120.7,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,july,189.25,0.00589,354.7,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,august,189.25,0.00589,37.4,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,september,189.25,0.00589,93.4,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,october,189.25,0.00589,2.2,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,november,189.25,0.00589,0.3,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2015,december,189.25,0.00589,0.0,1602000.0,33481.8,0.0334818
Gujarat,Rajkot,2016,january,189.25,0.00589,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,february,189.25,0.00589,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,march,189.25,0.00589,0.6,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,april,189.25,0.00589,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,may,189.25,0.00589,0.4,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,june,189.25,0.00589,31.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,july,189.25,0.00589,255.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,august,189.25,0.00589,303.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,september,189.25,0.00589,105.3,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,october,189.25,0.00589,66.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,november,189.25,0.00589,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2016,december,189.25,0.00589,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Rajkot,2017,january,189.25,0.00589,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,february,189.25,0.00589,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,march,189.25,0.00589,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,april,189.25,0.00589,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,may,189.25,0.00589,0.2,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,june,189.25,0.00589,137.7,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,july,189.25,0.00589,613.1,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,august,189.25,0.00589,179.7,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,september,189.25,0.00589,67.2,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,october,189.25,0.00589,15.5,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,november,189.25,0.00589,0.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2017,december,189.25,0.00589,11.0,1710000.0,35739.0,0.035739
Gujarat,Rajkot,2018,january,189.25,0.00589,,,,
Gujarat,Rajkot,2018,february,189.25,0.00589,,,,
Gujarat,Rajkot,2018,march,189.25,0.00589,,,,
Gujarat,Rajkot,2018,april,189.25,0.00589,,,,
Gujarat,Rajkot,2018,may,189.25,0.00589,,,,
Gujarat,Rajkot,2018,june,189.25,0.00589,,,,
Gujarat,Rajkot,2018,july,189.25,0.00589,,,,
Gujarat,Rajkot,2018,august,189.25,0.00589,,,,
Gujarat,Rajkot,2018,september,189.25,0.00589,,,,
Gujarat,Rajkot,2018,october,189.25,0.00589,,,,
Gujarat,Rajkot,2018,november,189.25,0.00589,,,,
Gujarat,Rajkot,2018,december,189.25,0.00589,,,,
Gujarat,Rajkot,2019,january,189.25,0.00589,,,,
Gujarat,Rajkot,2019,february,189.25,0.00589,,,,
Gujarat,Rajkot,2019,march,189.25,0.00589,,,,
Gujarat,Rajkot,2019,april,189.25,0.00589,,,,
Gujarat,Rajkot,2019,may,189.25,0.00589,,,,
Gujarat,Rajkot,2019,june,189.25,0.00589,,,,
Gujarat,Rajkot,2019,july,189.25,0.00589,,,,
Gujarat,Rajkot,2019,august,189.25,0.00589,,,,
Gujarat,Rajkot,2019,september,189.25,0.00589,,,,
Gujarat,Rajkot,2019,october,189.25,0.00589,,,,
Gujarat,Rajkot,2019,november,189.25,0.00589,,,,
Gujarat,Rajkot,2019,december,189.25,0.00589,,,,
Gujarat,Rajkot,2020,january,189.25,0.00589,,,,
Gujarat,Rajkot,2020,february,189.25,0.00589,,,,
Gujarat,Rajkot,2020,march,189.25,0.00589,,,,
Gujarat,Rajkot,2020,april,189.25,0.00589,,,,
Gujarat,Rajkot,2020,may,189.25,0.00589,,,,
Gujarat,Rajkot,2020,june,189.25,0.00589,,,,
Gujarat,Rajkot,2020,july,189.25,0.00589,,,,
Gujarat,Rajkot,2020,august,189.25,0.00589,,,,
Gujarat,Rajkot,2020,september,189.25,0.00589,,,,
Gujarat,Rajkot,2020,october,189.25,0.00589,,,,
Gujarat,Rajkot,2020,november,189.25,0.00589,,,,
Gujarat,Rajkot,2020,december,189.25,0.00589,,,,
Gujarat,Rajkot,2021,january,189.25,0.00589,,,,
Gujarat,Rajkot,2021,february,189.25,0.00589,,,,
Gujarat,Rajkot,2021,march,189.25,0.00589,,,,
Gujarat,Rajkot,2021,april,189.25,0.00589,,,,
Gujarat,Rajkot,2021,may,189.25,0.00589,,,,
Gujarat,Rajkot,2021,june,189.25,0.00589,,,,
Gujarat,Rajkot,2021,july,189.25,0.00589,,,,
Gujarat,Rajkot,2021,august,189.25,0.00589,,,,
Gujarat,Rajkot,2021,september,189.25,0.00589,,,,
Gujarat,Rajkot,2021,october,189.25,0.00589,,,,
Gujarat,Rajkot,2021,november,189.25,0.00589,,,,
Gujarat,Rajkot,2021,december,189.25,0.00589,,,,
Gujarat,Rajkot,2022,january,189.25,0.00589,,,,
Gujarat,Rajkot,2022,february,189.25,0.00589,,,,
Gujarat,Rajkot,2022,march,189.25,0.00589,,,,
Gujarat,Rajkot,2022,april,189.25,0.00589,,,,
Gujarat,Rajkot,2022,may,189.25,0.00589,,,,
Gujarat,Rajkot,2022,june,189.25,0.00589,,,,
Gujarat,Rajkot,2022,july,189.25,0.00589,,,,
Gujarat,Rajkot,2022,august,189.25,0.00589,,,,
Gujarat,Rajkot,2022,september,189.25,0.00589,,,,
Gujarat,Rajkot,2022,october,189.25,0.00589,,,,
Gujarat,Rajkot,2022,november,189.25,0.00589,,,,
Gujarat,Rajkot,2022,december,189.25,0.00589,,,,
Gujarat,Rajkot,2023,january,189.25,0.00589,,,,
Gujarat,Rajkot,2023,february,189.25,0.00589,,,,
Gujarat,Rajkot,2023,march,189.25,0.00589,,,,
Gujarat,Rajkot,2023,april,189.25,0.00589,,,,
Gujarat,Rajkot,2023,may,189.25,0.00589,,,,
Gujarat,Rajkot,2023,june,189.25,0.00589,,,,
Gujarat,Rajkot,2023,july,189.25,0.00589,,,,
Gujarat,Rajkot,2023,august,189.25,0.00589,,,,
Gujarat,Rajkot,2023,september,189.25,0.00589,,,,
Gujarat,Rajkot,2023,october,189.25,0.00589,,,,
Gujarat,Rajkot,2023,november,189.25,0.00589,,,,
Gujarat,Rajkot,2023,december,189.25,0.00589,,,,
Gujarat,Porbandar,2009,january,93.57,0.02365,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,february,93.57,0.02365,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,march,93.57,0.02365,0.3,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,april,93.57,0.02365,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,may,93.57,0.02365,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,june,93.57,0.02365,17.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,july,93.57,0.02365,390.3,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,august,93.57,0.02365,143.5,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,september,93.57,0.02365,54.9,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,october,93.57,0.02365,27.4,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,november,93.57,0.02365,8.1,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2009,december,93.57,0.02365,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Porbandar,2010,january,93.57,0.02365,0.2,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,february,93.57,0.02365,0.0,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,march,93.57,0.02365,0.0,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,april,93.57,0.02365,0.0,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,may,93.57,0.02365,0.0,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,june,93.57,0.02365,59.3,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,july,93.57,0.02365,328.2,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,august,93.57,0.02365,431.0,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,september,93.57,0.02365,216.6,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,october,93.57,0.02365,12.2,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,november,93.57,0.02365,41.0,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2010,december,93.57,0.02365,0.2,1361000.0,28444.9,0.0284449
Gujarat,Porbandar,2011,january,93.57,0.02365,0.0,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,february,93.57,0.02365,0.2,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,march,93.57,0.02365,0.0,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,april,93.57,0.02365,0.0,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,may,93.57,0.02365,0.0,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,june,93.57,0.02365,16.3,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,july,93.57,0.02365,259.2,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,august,93.57,0.02365,451.7,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,september,93.57,0.02365,162.5,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,october,93.57,0.02365,0.4,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,november,93.57,0.02365,0.0,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2011,december,93.57,0.02365,0.0,1406000.0,29385.4,0.0293854
Gujarat,Porbandar,2012,january,93.57,0.02365,0.1,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,february,93.57,0.02365,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,march,93.57,0.02365,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,april,93.57,0.02365,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,may,93.57,0.02365,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,june,93.57,0.02365,34.4,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,july,93.57,0.02365,178.2,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,august,93.57,0.02365,230.3,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,september,93.57,0.02365,263.8,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,october,93.57,0.02365,7.1,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,november,93.57,0.02365,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2012,december,93.57,0.02365,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Porbandar,2013,january,93.57,0.02365,0.0,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,february,93.57,0.02365,0.9,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,march,93.57,0.02365,0.1,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,april,93.57,0.02365,4.6,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,may,93.57,0.02365,0.0,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,june,93.57,0.02365,155.7,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2013,july,93.57,0.02365,405.4,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,august,93.57,0.02365,211.1,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,september,93.57,0.02365,287.3,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,october,93.57,0.02365,53.2,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,november,93.57,0.02365,0.1,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2013,december,93.57,0.02365,0.0,1501000.0,31370.9,0.0313709
Gujarat,Porbandar,2014,january,93.57,0.02365,5.7,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,february,93.57,0.02365,0.1,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,march,93.57,0.02365,0.2,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,april,93.57,0.02365,1.0,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,may,93.57,0.02365,1.3,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,june,93.57,0.02365,11.6,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,july,93.57,0.02365,307.5,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,august,93.57,0.02365,138.6,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,september,93.57,0.02365,235.1,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,october,93.57,0.02365,3.3,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,november,93.57,0.02365,1.3,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2014,december,93.57,0.02365,0.0,1551000.0,32415.9,0.0324159
Gujarat,Porbandar,2015,january,93.57,0.02365,1.8,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,february,93.57,0.02365,0.0,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,march,93.57,0.02365,6.1,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,april,93.57,0.02365,5.5,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,may,93.57,0.02365,0.9,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,june,93.57,0.02365,120.7,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,july,93.57,0.02365,354.7,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,august,93.57,0.02365,37.4,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,september,93.57,0.02365,93.4,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,october,93.57,0.02365,2.2,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,november,93.57,0.02365,0.3,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2015,december,93.57,0.02365,0.0,1602000.0,33481.8,0.0334818
Gujarat,Porbandar,2016,january,93.57,0.02365,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,february,93.57,0.02365,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,march,93.57,0.02365,0.6,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,april,93.57,0.02365,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,may,93.57,0.02365,0.4,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,june,93.57,0.02365,31.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,july,93.57,0.02365,255.8,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,august,93.57,0.02365,303.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,september,93.57,0.02365,105.3,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,october,93.57,0.02365,66.9,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,november,93.57,0.02365,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2016,december,93.57,0.02365,0.0,1655000.0,34589.5,0.034589499999999995
Gujarat,Porbandar,2017,january,93.57,0.02365,0.0,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,february,93.57,0.02365,0.0,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,march,93.57,0.02365,0.0,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,april,93.57,0.02365,0.0,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,may,93.57,0.02365,0.2,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,june,93.57,0.02365,137.7,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,july,93.57,0.02365,613.1,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,august,93.57,0.02365,179.7,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,september,93.57,0.02365,67.2,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,october,93.57,0.02365,15.5,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,november,93.57,0.02365,0.0,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2017,december,93.57,0.02365,11.0,1710000.0,35739.0,0.035739
Gujarat,Porbandar,2018,january,93.57,0.02365,,,,
Gujarat,Porbandar,2018,february,93.57,0.02365,,,,
Gujarat,Porbandar,2018,march,93.57,0.02365,,,,
Gujarat,Porbandar,2018,april,93.57,0.02365,,,,
Gujarat,Porbandar,2018,may,93.57,0.02365,,,,
Gujarat,Porbandar,2018,june,93.57,0.02365,,,,
Gujarat,Porbandar,2018,july,93.57,0.02365,,,,
Gujarat,Porbandar,2018,august,93.57,0.02365,,,,
Gujarat,Porbandar,2018,september,93.57,0.02365,,,,
Gujarat,Porbandar,2018,october,93.57,0.02365,,,,
Gujarat,Porbandar,2018,november,93.57,0.02365,,,,
Gujarat,Porbandar,2018,december,93.57,0.02365,,,,
Gujarat,Porbandar,2019,january,93.57,0.02365,,,,
Gujarat,Porbandar,2019,february,93.57,0.02365,,,,
Gujarat,Porbandar,2019,march,93.57,0.02365,,,,
Gujarat,Porbandar,2019,april,93.57,0.02365,,,,
Gujarat,Porbandar,2019,may,93.57,0.02365,,,,
Gujarat,Porbandar,2019,june,93.57,0.02365,,,,
Gujarat,Porbandar,2019,july,93.57,0.02365,,,,
Gujarat,Porbandar,2019,august,93.57,0.02365,,,,
Gujarat,Porbandar,2019,september,93.57,0.02365,,,,
Gujarat,Porbandar,2019,october,93.57,0.02365,,,,
Gujarat,Porbandar,2019,november,93.57,0.02365,,,,
Gujarat,Porbandar,2019,december,93.57,0.02365,,,,
Gujarat,Porbandar,2020,january,93.57,0.02365,,,,
Gujarat,Porbandar,2020,february,93.57,0.02365,,,,
Gujarat,Porbandar,2020,march,93.57,0.02365,,,,
Gujarat,Porbandar,2020,april,93.57,0.02365,,,,
Gujarat,Porbandar,2020,may,93.57,0.02365,,,,
Gujarat,Porbandar,2020,june,93.57,0.02365,,,,
Gujarat,Porbandar,2020,july,93.57,0.02365,,,,
Gujarat,Porbandar,2020,august,93.57,0.02365,,,,
Gujarat,Porbandar,2020,september,93.57,0.02365,,,,
Gujarat,Porbandar,2020,october,93.57,0.02365,,,,
Gujarat,Porbandar,2020,november,93.57,0.02365,,,,
Gujarat,Porbandar,2020,december,93.57,0.02365,,,,
Gujarat,Porbandar,2021,january,93.57,0.02365,,,,
Gujarat,Porbandar,2021,february,93.57,0.02365,,,,
Gujarat,Porbandar,2021,march,93.57,0.02365,,,,
Gujarat,Porbandar,2021,april,93.57,0.02365,,,,
Gujarat,Porbandar,2021,may,93.57,0.02365,,,,
Gujarat,Porbandar,2021,june,93.57,0.02365,,,,
Gujarat,Porbandar,2021,july,93.57,0.02365,,,,
Gujarat,Porbandar,2021,august,93.57,0.02365,,,,
Gujarat,Porbandar,2021,september,93.57,0.02365,,,,
Gujarat,Porbandar,2021,october,93.57,0.02365,,,,
Gujarat,Porbandar,2021,november,93.57,0.02365,,,,
Gujarat,Porbandar,2021,december,93.57,0.02365,,,,
Gujarat,Porbandar,2022,january,93.57,0.02365,,,,
Gujarat,Porbandar,2022,february,93.57,0.02365,,,,
Gujarat,Porbandar,2022,march,93.57,0.02365,,,,
Gujarat,Porbandar,2022,april,93.57,0.02365,,,,
Gujarat,Porbandar,2022,may,93.57,0.02365,,,,
Gujarat,Porbandar,2022,june,93.57,0.02365,,,,
Gujarat,Porbandar,2022,july,93.57,0.02365,,,,
Gujarat,Porbandar,2022,august,93.57,0.02365,,,,
Gujarat,Porbandar,2022,september,93.57,0.02365,,,,
Gujarat,Porbandar,2022,october,93.57,0.02365,,,,
Gujarat,Porbandar,2022,november,93.57,0.02365,,,,
Gujarat,Porbandar,2022,december,93.57,0.02365,,,,
Gujarat,Porbandar,2023,january,93.57,0.02365,,,,
Gujarat,Porbandar,2023,february,93.57,0.02365,,,,
Gujarat,Porbandar,2023,march,93.57,0.02365,,,,
Gujarat,Porbandar,2023,april,93.57,0.02365,,,,
Gujarat,Porbandar,2023,may,93.57,0.02365,,,,
Gujarat,Porbandar,2023,june,93.57,0.02365,,,,
Gujarat,Porbandar,2023,july,93.57,0.02365,,,,
Gujarat,Porbandar,2023,august,93.57,0.02365,,,,
Gujarat,Porbandar,2023,september,93.57,0.02365,,,,
Gujarat,Porbandar,2023,october,93.57,0.02365,,,,
Gujarat,Porbandar,2023,november,93.57,0.02365,,,,
Gujarat,Porbandar,2023,december,93.57,0.02365,,,,
Gujarat,Rajkot,2009,january,81.75,0.05183,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,february,81.75,0.05183,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,march,81.75,0.05183,0.3,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,april,81.75,0.05183,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,may,81.75,0.05183,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,june,81.75,0.05183,17.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,july,81.75,0.05183,390.3,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,august,81.75,0.05183,143.5,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,september,81.75,0.05183,54.9,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,october,81.75,0.05183,27.4,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,november,81.75,0.05183,8.1,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2009,december,81.75,0.05183,0.0,1317000.0,27525.300000000003,0.027525300000000003
Gujarat,Rajkot,2010,january,81.75,0.05183,0.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,february,81.75,0.05183,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,march,81.75,0.05183,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,april,81.75,0.05183,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,may,81.75,0.05183,0.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,june,81.75,0.05183,59.3,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,july,81.75,0.05183,328.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,august,81.75,0.05183,431.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,september,81.75,0.05183,216.6,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,october,81.75,0.05183,12.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,november,81.75,0.05183,41.0,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2010,december,81.75,0.05183,0.2,1361000.0,28444.9,0.0284449
Gujarat,Rajkot,2011,january,81.75,0.05183,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,february,81.75,0.05183,0.2,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,march,81.75,0.05183,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,april,81.75,0.05183,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,may,81.75,0.05183,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,june,81.75,0.05183,16.3,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,july,81.75,0.05183,259.2,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,august,81.75,0.05183,451.7,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,september,81.75,0.05183,162.5,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,october,81.75,0.05183,0.4,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,november,81.75,0.05183,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2011,december,81.75,0.05183,0.0,1406000.0,29385.4,0.0293854
Gujarat,Rajkot,2012,january,81.75,0.05183,0.1,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,february,81.75,0.05183,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,march,81.75,0.05183,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,april,81.75,0.05183,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,may,81.75,0.05183,0.0,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,june,81.75,0.05183,34.4,1453000.0,30367.699999999997,0.030367699999999994
Gujarat,Rajkot,2012,july,81.75,0.05183,178.2,1453000.0,30367.699999999997,0.030367699999999994
